Boro,M,avg_traffic,avg_nb_measurements
Queens,1,288.05357142857144,52.0
Queens,2,2836.6875,12.0
Queens,3,2259.0,12.0
Queens,8,13938.675,84.0
Queens,9,12944.586805555555,87.33333333333333
Queens,10,4403.325,50.24
Queens,11,18974.75,353.09090909090907
