Boro,HH,avg_traffic,avg_nb_measurements
Bronx,0,4785.754716981132,109.81132075471699
Bronx,1,3309.7169811320755,109.81132075471699
Bronx,2,2534.6415094339623,109.81132075471699
Bronx,3,2197.7169811320755,109.81132075471699
Bronx,4,2642.2075471698113,109.81132075471699
Bronx,5,4880.490566037736,109.81132075471699
Bronx,6,8099.433962264151,109.81132075471699
Bronx,7,10589.754716981131,109.81132075471699
Bronx,8,11455.698113207547,109.81132075471699
Bronx,9,11313.754716981131,109.81132075471699
Bronx,10,11791.867924528302,109.81132075471699
Bronx,11,12705.641509433963,109.81132075471699
Bronx,12,13736.075471698114,109.81132075471699
Bronx,13,14650.811320754718,109.81132075471699
Bronx,14,15947.867924528302,109.81132075471699
Bronx,15,16620.584905660377,109.81132075471699
Bronx,16,16666.867924528302,109.81132075471699
Bronx,17,16424.30188679245,109.81132075471699
Bronx,18,15170.66037735849,109.81132075471699
Bronx,19,13476.207547169812,109.81132075471699
Bronx,20,11347.075471698114,109.81132075471699
Bronx,21,9314.622641509433,109.81132075471699
Bronx,22,7878.622641509434,109.81132075471699
Bronx,23,6462.773584905661,109.81132075471699
