Boro,HH,avg_traffic,avg_nb_measurements
Staten Island,0,594.6357142857142,31.257142857142856
Staten Island,1,343.8071428571429,31.257142857142856
Staten Island,2,220.59285714285716,31.257142857142856
Staten Island,3,181.74285714285713,31.257142857142856
Staten Island,4,280.5,31.257142857142856
Staten Island,5,729.8214285714286,31.264285714285716
Staten Island,6,1795.25,31.185714285714287
Staten Island,7,2770.1793103448276,30.144827586206898
Staten Island,8,2711.2876712328766,29.753424657534246
Staten Island,9,2452.3888888888887,30.45138888888889
Staten Island,10,2564.5774647887324,30.859154929577464
Staten Island,11,2810.2127659574467,31.141843971631207
Staten Island,12,2953.7375886524824,31.148936170212767
Staten Island,13,3113.695035460993,31.148936170212767
Staten Island,14,3451.375886524823,31.148936170212767
Staten Island,15,3583.1418439716313,31.148936170212767
Staten Island,16,3594.446808510638,31.134751773049647
Staten Island,17,3569.7375886524824,31.156028368794328
Staten Island,18,3271.468085106383,31.177304964539008
Staten Island,19,2793.276595744681,31.177304964539008
Staten Island,20,2249.496453900709,31.177304964539008
Staten Island,21,1726.595744680851,31.177304964539008
Staten Island,22,1302.659574468085,31.177304964539008
Staten Island,23,940.113475177305,31.156028368794328
