Boro,HH,avg_traffic,avg_nb_measurements
Manhattan,0,15559.573122529644,135.65217391304347
Manhattan,1,11536.885826771653,135.1259842519685
Manhattan,2,8805.4,134.62745098039215
Manhattan,3,7392.823529411765,134.6156862745098
Manhattan,4,7607.035294117647,134.62745098039215
Manhattan,5,10031.270588235295,134.65882352941176
Manhattan,6,16423.69019607843,134.72549019607843
Manhattan,7,22008.188235294117,135.01960784313727
Manhattan,8,24312.16796875,134.82421875
Manhattan,9,24308.337254901962,135.46666666666667
Manhattan,10,23931.38039215686,135.38823529411764
Manhattan,11,24253.596078431372,135.35294117647058
Manhattan,12,24500.76862745098,135.25882352941176
Manhattan,13,24840.176470588234,135.3372549019608
Manhattan,14,25958.811764705883,135.30196078431374
Manhattan,15,26990.811764705883,135.3607843137255
Manhattan,16,27108.647058823528,135.41960784313724
Manhattan,17,27494.772549019606,135.43529411764706
Manhattan,18,27910.701960784314,135.48235294117646
Manhattan,19,26709.36470588235,135.49019607843138
Manhattan,20,24171.439215686274,135.48235294117646
Manhattan,21,22506.917647058825,135.48235294117646
Manhattan,22,21297.145098039215,135.48235294117646
Manhattan,23,19032.164705882355,135.4470588235294
