Boro,HH,avg_traffic,avg_nb_measurements
Manhattan,0,13629.659176029963,104.86142322097378
Manhattan,1,10250.602996254682,104.86142322097378
Manhattan,2,7865.782771535581,104.86142322097378
Manhattan,3,6770.756554307116,104.8501872659176
Manhattan,4,7186.329588014982,104.84644194756554
Manhattan,5,9887.992509363296,104.8501872659176
Manhattan,6,14648.520446096654,104.05947955390334
Manhattan,7,17844.696296296297,103.64074074074074
Manhattan,8,18795.348148148147,103.51481481481481
Manhattan,9,18863.379182156135,103.74721189591078
Manhattan,10,18958.462686567163,104.2089552238806
Manhattan,11,19236.649253731342,104.30597014925372
Manhattan,12,19475.694029850747,104.3768656716418
Manhattan,13,19740.518656716416,104.5223880597015
Manhattan,14,20545.731343283584,104.59328358208955
Manhattan,15,21151.100746268658,104.6044776119403
Manhattan,16,21035.011194029852,104.63059701492537
Manhattan,17,21288.812734082396,105.01123595505618
Manhattan,18,21548.9063670412,105.01123595505618
Manhattan,19,21244.67041198502,105.01123595505618
Manhattan,20,20150.962546816478,105.01123595505618
Manhattan,21,19157.823970037454,105.0
Manhattan,22,18414.142322097377,104.98876404494382
Manhattan,23,16548.314606741573,104.9812734082397
