Boro,HH,avg_traffic,avg_nb_measurements
Bronx,0,4331.406666666667,83.46666666666667
Bronx,1,2841.1266666666666,83.46666666666667
Bronx,2,2082.2533333333336,83.46666666666667
Bronx,3,1884.0733333333333,83.46666666666667
Bronx,4,2569.6266666666666,83.46666666666667
Bronx,5,4822.873333333333,83.46666666666667
Bronx,6,8169.76,83.44666666666667
Bronx,7,10814.14,83.42
Bronx,8,10975.694805194806,81.15584415584415
Bronx,9,10541.717105263158,82.32236842105263
Bronx,10,10354.256578947368,82.13815789473684
Bronx,11,11010.701986754966,82.54304635761589
Bronx,12,11582.026845637583,83.58389261744966
Bronx,13,11990.55033557047,83.75838926174497
Bronx,14,12955.060402684563,83.78523489932886
Bronx,15,13395.536912751679,83.78523489932886
Bronx,16,13653.221476510067,83.78523489932886
Bronx,17,13516.96644295302,83.78523489932886
Bronx,18,12847.147651006711,83.78523489932886
Bronx,19,11492.704697986577,83.78523489932886
Bronx,20,10007.21476510067,83.78523489932886
Bronx,21,8607.174496644295,83.78523489932886
Bronx,22,7495.302013422819,83.78523489932886
Bronx,23,6062.154362416108,83.78523489932886
