Boro,HH,avg_traffic,avg_nb_measurements
Manhattan,18,21548.9063670412,105.01123595505618
Brooklyn,18,15968.101694915254,151.7728813559322
Queens,18,15640.0,102.66789667896678
Bronx,18,13068.74672489083,90.55021834061135
Staten Island,18,3271.468085106383,31.177304964539008
Manhattan,19,21244.67041198502,105.01123595505618
Brooklyn,19,14214.4,151.7728813559322
Queens,19,14041.859778597785,102.71586715867159
Bronx,19,11655.056768558952,90.55021834061135
Staten Island,19,2793.276595744681,31.177304964539008
Manhattan,20,20150.962546816478,105.01123595505618
Brooklyn,20,12190.796610169491,151.7728813559322
Queens,20,11938.250922509225,102.7011070110701
Bronx,20,9983.877729257641,90.55021834061135
Staten Island,20,2249.496453900709,31.177304964539008
Manhattan,21,19157.823970037454,105.0
Brooklyn,21,10409.033898305084,151.77966101694915
Queens,21,10304.428044280443,102.66420664206642
Bronx,21,8549.720524017468,90.55021834061135
Staten Island,21,1726.595744680851,31.177304964539008
Manhattan,22,18414.142322097377,104.98876404494382
Brooklyn,22,8989.667796610169,151.8
Queens,22,8947.273062730626,102.66420664206642
Bronx,22,7249.676855895196,90.55021834061135
Staten Island,22,1302.659574468085,31.177304964539008
Manhattan,23,16548.314606741573,104.9812734082397
Brooklyn,23,7503.362711864407,151.8
Queens,23,7211.708487084871,102.7011070110701
Bronx,23,5875.82096069869,90.55021834061135
Staten Island,23,940.113475177305,31.156028368794328
