name,borough,neighborhood,neighborhood_id,borough_id
W 52 St & 11 Ave,Manhattan,Clinton,MN15,1.0
8 Ave & W 52 St,Manhattan,Clinton,MN15,1.0
9 Ave & W 45 St,Manhattan,Clinton,MN15,1.0
W 49 St & 8 Ave,Manhattan,Clinton,MN15,1.0
W 42 St & 8 Ave,Manhattan,Clinton,MN15,1.0
W 42 St & Dyer Ave,Manhattan,Clinton,MN15,1.0
W 45 St & 8 Ave,Manhattan,Clinton,MN15,1.0
W 53 St & 10 Ave,Manhattan,Clinton,MN15,1.0
W 43 St & 10 Ave,Manhattan,Clinton,MN15,1.0
W 52 St & 9 Ave,Manhattan,Clinton,MN15,1.0
W 54 St & 9 Ave,Manhattan,Clinton,MN15,1.0
W 47 St & 10 Ave,Manhattan,Clinton,MN15,1.0
W 46 St & 11 Ave,Manhattan,Clinton,MN15,1.0
W 56 St & 10 Ave,Manhattan,Clinton,MN15,1.0
NYCBS Depot BAL - DYR,Manhattan,Clinton,MN15,1.0
W 50 St & 9 Ave,Manhattan,Clinton,MN15,1.0
6 Ave & W 33 St,Manhattan,Midtown-Midtown South,MN17,1.0
Broadway & W 49 St,Manhattan,Midtown-Midtown South,MN17,1.0
Broadway & W 58 St,Manhattan,Midtown-Midtown South,MN17,1.0
W 38 St & 8 Ave,Manhattan,Midtown-Midtown South,MN17,1.0
W 44 St & 5 Ave,Manhattan,Midtown-Midtown South,MN17,1.0
Broadway & W 51 St,Manhattan,Midtown-Midtown South,MN17,1.0
W 41 St & 8 Ave,Manhattan,Midtown-Midtown South,MN17,1.0
W 45 St & 6 Ave (OLD),Manhattan,Midtown-Midtown South,MN17,1.0
E 48 St & 5 Ave,Manhattan,Midtown-Midtown South,MN17,1.0
Broadway & W 41 St,Manhattan,Midtown-Midtown South,MN17,1.0
Broadway & W 53 St,Manhattan,Midtown-Midtown South,MN17,1.0
W 31 St & 7 Ave,Manhattan,Midtown-Midtown South,MN17,1.0
W 27 St & 7 Ave,Manhattan,Midtown-Midtown South,MN17,1.0
W 52 St & 5 Ave,Manhattan,Midtown-Midtown South,MN17,1.0
W 55 St & 6 Ave,Manhattan,Midtown-Midtown South,MN17,1.0
Broadway & W 56 St,Manhattan,Midtown-Midtown South,MN17,1.0
W 52 St & 6 Ave,Manhattan,Midtown-Midtown South,MN17,1.0
W 33 St & 7 Ave,Manhattan,Midtown-Midtown South,MN17,1.0
E 33 St & 5 Ave,Manhattan,Midtown-Midtown South,MN17,1.0
Broadway & W 29 St,Manhattan,Midtown-Midtown South,MN17,1.0
Broadway & W 37 St,Manhattan,Midtown-Midtown South,MN17,1.0
Broadway & W 36 St,Manhattan,Midtown-Midtown South,MN17,1.0
Broadway & W 38 St,Manhattan,Midtown-Midtown South,MN17,1.0
W 43 St & 6 Ave,Manhattan,Midtown-Midtown South,MN17,1.0
W 37 St & 5 Ave,Manhattan,Midtown-Midtown South,MN17,1.0
E 53 St & Madison Ave,Manhattan,Midtown-Midtown South,MN17,1.0
Grand Army Plaza & Central Park S,Manhattan,Midtown-Midtown South,MN17,1.0
Broadway & W 32 St,Manhattan,Midtown-Midtown South,MN17,1.0
5 Ave & E 29 St,Manhattan,Midtown-Midtown South,MN17,1.0
E 58 St & Madison Ave,Manhattan,Midtown-Midtown South,MN17,1.0
E 43 St & 5 Ave,Manhattan,Midtown-Midtown South,MN17,1.0
W 45 St & 6 Ave,Manhattan,Midtown-Midtown South,MN17,1.0
8 Ave & W 31 St,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
W 34 St & 11 Ave,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
W 15 St & 7 Ave,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
W 36 St & 9 Ave,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
12 Ave & W 40 St,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
11 Ave & W 41 St,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
8 Ave & W 33 St,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
W 16 St & The High Line,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
W 26 St & 10 Ave,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
W 37 St & 10 Ave,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
W 24 St & 7 Ave,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
11 Ave & W 27 St,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
9 Ave & W 28 St,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
E 24 St & Park Ave S,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
W 20 St & 11 Ave,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
Broadway & W 25 St,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
W 21 St & 6 Ave,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
W 26 St & 8 Ave,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
W 20 St & 8 Ave,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
E 16 St & 5 Ave,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
W 18 St & 9 Ave,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
W 22 St & 10 Ave,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
9 Ave & W 22 St,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
Broadway & E 22 St,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
W 17 St & 9 Ave,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
W 15 St & 10 Ave,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
W 22 St & 8 Ave,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
W 18 St & 6 Ave,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
W 27 St & 10 Ave,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
E 17 St & Broadway,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
W 20 St & 7 Ave,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
W 25 St & 6 Ave,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
W 16 St & 8 Ave,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
10 Hudson Yards,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
8 Ave & W 16 St,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
W 15 St & 6 Ave,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
W 35 St & Dyer Ave,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
Amsterdam Ave & W 66 St,Manhattan,Lincoln Square,MN14,1.0
Amsterdam Ave & W 73 St,Manhattan,Lincoln Square,MN14,1.0
W 70 St & Amsterdam Ave,Manhattan,Lincoln Square,MN14,1.0
Riverside Blvd & W 67 St,Manhattan,Lincoln Square,MN14,1.0
Broadway & W 60 St,Manhattan,Lincoln Square,MN14,1.0
11 Ave & W 59 St,Manhattan,Lincoln Square,MN14,1.0
W 64 St & West End Ave,Manhattan,Lincoln Square,MN14,1.0
W 63 St & Broadway,Manhattan,Lincoln Square,MN14,1.0
W 59 St & 10 Ave,Manhattan,Lincoln Square,MN14,1.0
W 67 St & Broadway,Manhattan,Lincoln Square,MN14,1.0
Columbus Ave & W 72 St,Manhattan,Lincoln Square,MN14,1.0
W 74 St & Columbus Ave,Manhattan,Lincoln Square,MN14,1.0
W 64 St & Thelonious Monk Circle,Manhattan,Lincoln Square,MN14,1.0
E 48 St & 3 Ave,Manhattan,Turtle Bay-East Midtown,MN19,1.0
E 53 St & 3 Ave,Manhattan,Turtle Bay-East Midtown,MN19,1.0
E 47 St & Park Ave,Manhattan,Turtle Bay-East Midtown,MN19,1.0
E 51 St & Lexington Ave,Manhattan,Turtle Bay-East Midtown,MN19,1.0
E 55 St & Lexington Ave,Manhattan,Turtle Bay-East Midtown,MN19,1.0
E 55 St & 2 Ave,Manhattan,Turtle Bay-East Midtown,MN19,1.0
E 44 St & 2 Ave,Manhattan,Turtle Bay-East Midtown,MN19,1.0
E 47 St & 2 Ave,Manhattan,Turtle Bay-East Midtown,MN19,1.0
E 52 St & 2 Ave,Manhattan,Turtle Bay-East Midtown,MN19,1.0
E 58 St & 3 Ave,Manhattan,Turtle Bay-East Midtown,MN19,1.0
E 55 St & 3 Ave,Manhattan,Turtle Bay-East Midtown,MN19,1.0
E 45 St & 3 Ave,Manhattan,Turtle Bay-East Midtown,MN19,1.0
FDR Drive & E 35 St,Manhattan,Turtle Bay-East Midtown,MN19,1.0
E 47 St & 1 Ave,Manhattan,Turtle Bay-East Midtown,MN19,1.0
1 Ave & E 44 St,Manhattan,Turtle Bay-East Midtown,MN19,1.0
E 58 St & 1 Ave,Manhattan,Turtle Bay-East Midtown,MN19,1.0
E 51 St & 1 Ave,Manhattan,Turtle Bay-East Midtown,MN19,1.0
2 Ave & E 55 St,Manhattan,Turtle Bay-East Midtown,MN19,1.0
Greenwich St & W Houston St,Manhattan,SoHo-TriBeCa-Civic Center-Little Italy,MN24,1.0
Grand St & Elizabeth St,Manhattan,SoHo-TriBeCa-Civic Center-Little Italy,MN24,1.0
Watts St & Greenwich St,Manhattan,SoHo-TriBeCa-Civic Center-Little Italy,MN24,1.0
6 Ave & Canal St,Manhattan,SoHo-TriBeCa-Civic Center-Little Italy,MN24,1.0
Lispenard St & Broadway,Manhattan,SoHo-TriBeCa-Civic Center-Little Italy,MN24,1.0
Pier 40 - Hudson River Park,Manhattan,SoHo-TriBeCa-Civic Center-Little Italy,MN24,1.0
Hudson St & Reade St,Manhattan,SoHo-TriBeCa-Civic Center-Little Italy,MN24,1.0
Laight St & Hudson St,Manhattan,SoHo-TriBeCa-Civic Center-Little Italy,MN24,1.0
Murray St & Greenwich St,Manhattan,SoHo-TriBeCa-Civic Center-Little Italy,MN24,1.0
Mercer St & Spring St,Manhattan,SoHo-TriBeCa-Civic Center-Little Italy,MN24,1.0
Centre St & Chambers St,Manhattan,SoHo-TriBeCa-Civic Center-Little Italy,MN24,1.0
Howard St & Centre St,Manhattan,SoHo-TriBeCa-Civic Center-Little Italy,MN24,1.0
Murray St & West St,Manhattan,SoHo-TriBeCa-Civic Center-Little Italy,MN24,1.0
Harrison St & Hudson St,Manhattan,SoHo-TriBeCa-Civic Center-Little Italy,MN24,1.0
North Moore St & Greenwich St,Manhattan,SoHo-TriBeCa-Civic Center-Little Italy,MN24,1.0
Grand St & Greene St,Manhattan,SoHo-TriBeCa-Civic Center-Little Italy,MN24,1.0
Franklin St & W Broadway,Manhattan,SoHo-TriBeCa-Civic Center-Little Italy,MN24,1.0
Duane St & Greenwich St,Manhattan,SoHo-TriBeCa-Civic Center-Little Italy,MN24,1.0
Lafayette St & Jersey St,Manhattan,SoHo-TriBeCa-Civic Center-Little Italy,MN24,1.0
Barclay St & Church St,Manhattan,SoHo-TriBeCa-Civic Center-Little Italy,MN24,1.0
Mott St & Prince St,Manhattan,SoHo-TriBeCa-Civic Center-Little Italy,MN24,1.0
Centre St & Worth St,Manhattan,SoHo-TriBeCa-Civic Center-Little Italy,MN24,1.0
Reade St & Broadway,Manhattan,SoHo-TriBeCa-Civic Center-Little Italy,MN24,1.0
Warren St & Church St,Manhattan,SoHo-TriBeCa-Civic Center-Little Italy,MN24,1.0
W Broadway & Spring Street,Manhattan,SoHo-TriBeCa-Civic Center-Little Italy,MN24,1.0
6 Ave & Spring St,Manhattan,SoHo-TriBeCa-Civic Center-Little Italy,MN24,1.0
MacDougal St & Prince St,Manhattan,SoHo-TriBeCa-Civic Center-Little Italy,MN24,1.0
Cleveland Pl & Spring St,Manhattan,SoHo-TriBeCa-Civic Center-Little Italy,MN24,1.0
Leonard St & Church St,Manhattan,SoHo-TriBeCa-Civic Center-Little Italy,MN24,1.0
Park Pl & Church St,Manhattan,SoHo-TriBeCa-Civic Center-Little Italy,MN24,1.0
Barrow St & Hudson St,Manhattan,West Village,MN23,1.0
Greenwich Ave & Charles St,Manhattan,West Village,MN23,1.0
Christopher St & Greenwich St,Manhattan,West Village,MN23,1.0
W 4 St & 7 Ave S,Manhattan,West Village,MN23,1.0
University Pl & E 14 St,Manhattan,West Village,MN23,1.0
W 13 St & Hudson St,Manhattan,West Village,MN23,1.0
Carmine St & 6 Ave,Manhattan,West Village,MN23,1.0
Greenwich Ave & 8 Ave,Manhattan,West Village,MN23,1.0
Sullivan St & Washington Sq,Manhattan,West Village,MN23,1.0
Washington St & Gansevoort St,Manhattan,West Village,MN23,1.0
LaGuardia Pl & W 3 St,Manhattan,West Village,MN23,1.0
W 13 St & 6 Ave,Manhattan,West Village,MN23,1.0
W 13 St & 5 Ave,Manhattan,West Village,MN23,1.0
University Pl & E 8 St,Manhattan,West Village,MN23,1.0
W 13 St & 7 Ave,Manhattan,West Village,MN23,1.0
Perry St & Bleecker St,Manhattan,West Village,MN23,1.0
Bank St & Washington St,Manhattan,West Village,MN23,1.0
Washington Pl & 6 Ave,Manhattan,West Village,MN23,1.0
Lafayette St & E 8 St,Manhattan,West Village,MN23,1.0
Broadway & E 14 St,Manhattan,West Village,MN23,1.0
Washington Pl & Broadway,Manhattan,West Village,MN23,1.0
E 11 St & Broadway,Manhattan,West Village,MN23,1.0
Bank St & Hudson St,Manhattan,West Village,MN23,1.0
Great Jones St,Manhattan,West Village,MN23,1.0
MacDougal St & Washington Sq,Manhattan,West Village,MN23,1.0
W 11 St & 6 Ave,Manhattan,West Village,MN23,1.0
Mercer St & Bleecker St,Manhattan,West Village,MN23,1.0
E 10 St & 5 Ave,Manhattan,West Village,MN23,1.0
W 12 St & W 4 St,Manhattan,West Village,MN23,1.0
Gansevoort St & Hudson St,Manhattan,West Village,MN23,1.0
Thompson St & Bleecker St,Manhattan,West Village,MN23,1.0
E 20 St & FDR Drive,Manhattan,Stuyvesant Town-Cooper Village,MN50,1.0
1 Ave & E 16 St,Manhattan,Stuyvesant Town-Cooper Village,MN50,1.0
1 Ave & E 18 St,Manhattan,Stuyvesant Town-Cooper Village,MN50,1.0
E 23 St & 1 Ave,Manhattan,Stuyvesant Town-Cooper Village,MN50,1.0
NYCBS Depot - STY - Garage 4,Manhattan,Stuyvesant Town-Cooper Village,MN50,1.0
E 30 St & Park Ave S,Manhattan,Murray Hill-Kips Bay,MN20,1.0
Pershing Square North,Manhattan,Murray Hill-Kips Bay,MN20,1.0
E 25 St & 2 Ave,Manhattan,Murray Hill-Kips Bay,MN20,1.0
E 41 St & 5 Ave,Manhattan,Murray Hill-Kips Bay,MN20,1.0
Lexington Ave & E 29 St,Manhattan,Murray Hill-Kips Bay,MN20,1.0
Pershing Square South,Manhattan,Murray Hill-Kips Bay,MN20,1.0
1 Ave & E 30 St,Manhattan,Murray Hill-Kips Bay,MN20,1.0
E 35 St & 3 Ave,Manhattan,Murray Hill-Kips Bay,MN20,1.0
E 41 St & Madison Ave,Manhattan,Murray Hill-Kips Bay,MN20,1.0
E 39 St & 2 Ave,Manhattan,Murray Hill-Kips Bay,MN20,1.0
E 33 St & 2 Ave,Manhattan,Murray Hill-Kips Bay,MN20,1.0
E 39 St & 3 Ave,Manhattan,Murray Hill-Kips Bay,MN20,1.0
E 32 St & Park Ave,Manhattan,Murray Hill-Kips Bay,MN20,1.0
E 25 St & 1 Ave,Manhattan,Murray Hill-Kips Bay,MN20,1.0
E 27 St & 1 Ave,Manhattan,Murray Hill-Kips Bay,MN20,1.0
E 31 St & 3 Ave,Manhattan,Murray Hill-Kips Bay,MN20,1.0
2 Ave & E 31 St,Manhattan,Murray Hill-Kips Bay,MN20,1.0
E 33 St & 1 Ave,Manhattan,Murray Hill-Kips Bay,MN20,1.0
Frederick Douglass Blvd & W 117 St,Manhattan,Central Harlem South,MN11,1.0
St Nicholas Ave & Manhattan Ave,Manhattan,Central Harlem South,MN11,1.0
Lenox Ave & W 111 St,Manhattan,Central Harlem South,MN11,1.0
Frederick Douglass Blvd & W 112 St,Manhattan,Central Harlem South,MN11,1.0
Lenox Ave & W 115 St,Manhattan,Central Harlem South,MN11,1.0
Adam Clayton Powell Blvd & W 126 St,Manhattan,Central Harlem South,MN11,1.0
Lenox Ave & W 126 St,Manhattan,Central Harlem South,MN11,1.0
Adam Clayton Powell Blvd & W 123 St,Manhattan,Central Harlem South,MN11,1.0
Adam Clayton Powell Blvd & W 118 St,Manhattan,Central Harlem South,MN11,1.0
Adam Clayton Powell Blvd & W 115 St,Manhattan,Central Harlem South,MN11,1.0
Lenox Ave & W 117 St,Manhattan,Central Harlem South,MN11,1.0
Frederick Douglass Blvd & W 115 St,Manhattan,Central Harlem South,MN11,1.0
Central Park S & 6 Ave,Manhattan,park-cemetery-etc-Manhattan,MN99,1.0
Central Park West & W 100 St,Manhattan,park-cemetery-etc-Manhattan,MN99,1.0
Central Park West & W 76 St,Manhattan,park-cemetery-etc-Manhattan,MN99,1.0
Central Park West & W 68 St,Manhattan,park-cemetery-etc-Manhattan,MN99,1.0
5 Ave & E 78 St,Manhattan,park-cemetery-etc-Manhattan,MN99,1.0
5 Ave & E 88 St,Manhattan,park-cemetery-etc-Manhattan,MN99,1.0
Central Park West & W 72 St,Manhattan,park-cemetery-etc-Manhattan,MN99,1.0
Central Park West & W 85 St,Manhattan,park-cemetery-etc-Manhattan,MN99,1.0
5 Ave & E 63 St,Manhattan,park-cemetery-etc-Manhattan,MN99,1.0
5 Ave & E 73 St,Manhattan,park-cemetery-etc-Manhattan,MN99,1.0
Central Park North & Adam Clayton Powell Blvd,Manhattan,park-cemetery-etc-Manhattan,MN99,1.0
Central Park W & W 96 St,Manhattan,park-cemetery-etc-Manhattan,MN99,1.0
5 Ave & E 93 St,Manhattan,park-cemetery-etc-Manhattan,MN99,1.0
Central Park West & W 102 St,Manhattan,park-cemetery-etc-Manhattan,MN99,1.0
Yankee Ferry Terminal,Manhattan,park-cemetery-etc-Manhattan,MN99,1.0
Soissons Landing,Manhattan,park-cemetery-etc-Manhattan,MN99,1.0
Picnic Point,Manhattan,park-cemetery-etc-Manhattan,MN99,1.0
1 Ave & E 68 St,Manhattan,Lenox Hill-Roosevelt Island,MN31,1.0
1 Ave & E 62 St,Manhattan,Lenox Hill-Roosevelt Island,MN31,1.0
E 74 St & 1 Ave,Manhattan,Lenox Hill-Roosevelt Island,MN31,1.0
1 Ave & E 78 St,Manhattan,Lenox Hill-Roosevelt Island,MN31,1.0
E 65 St & 2 Ave,Manhattan,Lenox Hill-Roosevelt Island,MN31,1.0
3 Ave & E 62 St,Manhattan,Lenox Hill-Roosevelt Island,MN31,1.0
E 71 St & 1 Ave,Manhattan,Lenox Hill-Roosevelt Island,MN31,1.0
E 76 St & 3 Ave,Manhattan,Lenox Hill-Roosevelt Island,MN31,1.0
E 72 St & York Ave,Manhattan,Lenox Hill-Roosevelt Island,MN31,1.0
E 68 St & 3 Ave,Manhattan,Lenox Hill-Roosevelt Island,MN31,1.0
E 75 St & 3 Ave,Manhattan,Lenox Hill-Roosevelt Island,MN31,1.0
3 Ave & E 71 St,Manhattan,Lenox Hill-Roosevelt Island,MN31,1.0
E 78 St & 2 Ave,Manhattan,Lenox Hill-Roosevelt Island,MN31,1.0
E 60 St & York Ave,Manhattan,Lenox Hill-Roosevelt Island,MN31,1.0
E 71 St & 2 Ave,Manhattan,Lenox Hill-Roosevelt Island,MN31,1.0
W 106 St & Central Park West,Manhattan,Upper West Side,MN12,1.0
W 89 St & Columbus Ave,Manhattan,Upper West Side,MN12,1.0
Columbus Ave & W 95 St,Manhattan,Upper West Side,MN12,1.0
Riverside Dr & W 104 St,Manhattan,Upper West Side,MN12,1.0
W 95 St & Broadway,Manhattan,Upper West Side,MN12,1.0
W 104 St & Amsterdam Ave - 1,Manhattan,Upper West Side,MN12,1.0
Amsterdam Ave & W 79 St,Manhattan,Upper West Side,MN12,1.0
W 88 St & West End Ave,Manhattan,Upper West Side,MN12,1.0
Riverside Dr & W 91 St,Manhattan,Upper West Side,MN12,1.0
Riverside Dr & W 78 St,Manhattan,Upper West Side,MN12,1.0
West End Ave & W 94 St,Manhattan,Upper West Side,MN12,1.0
W 78 St & Broadway,Manhattan,Upper West Side,MN12,1.0
W 76 St & Columbus Ave,Manhattan,Upper West Side,MN12,1.0
Riverside Dr & W 72 St,Manhattan,Upper West Side,MN12,1.0
Riverside Dr & W 82 St,Manhattan,Upper West Side,MN12,1.0
W 82 St & Central Park West,Manhattan,Upper West Side,MN12,1.0
Amsterdam Ave & W 82 St,Manhattan,Upper West Side,MN12,1.0
W 84 St & Broadway,Manhattan,Upper West Side,MN12,1.0
W 90 St & Amsterdam Ave,Manhattan,Upper West Side,MN12,1.0
W 100 St & Manhattan Ave,Manhattan,Upper West Side,MN12,1.0
W 92 St & Broadway,Manhattan,Upper West Side,MN12,1.0
W 100 St & Broadway,Manhattan,Upper West Side,MN12,1.0
W 84 St & Columbus Ave,Manhattan,Upper West Side,MN12,1.0
W 87 St & Amsterdam Ave,Manhattan,Upper West Side,MN12,1.0
Columbus Ave & W 103 St,Manhattan,Upper West Side,MN12,1.0
W 104 St & Amsterdam Ave,Manhattan,Upper West Side,MN12,1.0
West St & Chambers St,Manhattan,Battery Park City-Lower Manhattan,MN25,1.0
South End Ave & Liberty St,Manhattan,Battery Park City-Lower Manhattan,MN25,1.0
Little West St & 1 Pl,Manhattan,Battery Park City-Lower Manhattan,MN25,1.0
West Thames St,Manhattan,Battery Park City-Lower Manhattan,MN25,1.0
William St & Pine St,Manhattan,Battery Park City-Lower Manhattan,MN25,1.0
South St & Whitehall St,Manhattan,Battery Park City-Lower Manhattan,MN25,1.0
Broadway & Battery Pl,Manhattan,Battery Park City-Lower Manhattan,MN25,1.0
Gold St & Frankfort St,Manhattan,Battery Park City-Lower Manhattan,MN25,1.0
Vesey Pl & River Terrace,Manhattan,Battery Park City-Lower Manhattan,MN25,1.0
Fulton St & Broadway,Manhattan,Battery Park City-Lower Manhattan,MN25,1.0
Pearl St & Hanover Square,Manhattan,Battery Park City-Lower Manhattan,MN25,1.0
Liberty St & Broadway,Manhattan,Battery Park City-Lower Manhattan,MN25,1.0
John St & William St,Manhattan,Battery Park City-Lower Manhattan,MN25,1.0
Water - Whitehall Plaza,Manhattan,Battery Park City-Lower Manhattan,MN25,1.0
Front St & Maiden Ln,Manhattan,Battery Park City-Lower Manhattan,MN25,1.0
Cliff St & Fulton St_1,Manhattan,Battery Park City-Lower Manhattan,MN25,1.0
South St & Gouverneur Ln,Manhattan,Battery Park City-Lower Manhattan,MN25,1.0
Peck Slip & Front St,Manhattan,Battery Park City-Lower Manhattan,MN25,1.0
Maiden Ln & Pearl St,Manhattan,Battery Park City-Lower Manhattan,MN25,1.0
Broad St & Bridge St,Manhattan,Battery Park City-Lower Manhattan,MN25,1.0
Bus Slip & State St,Manhattan,Battery Park City-Lower Manhattan,MN25,1.0
Fulton St & William St,Manhattan,Battery Park City-Lower Manhattan,MN25,1.0
Old Slip & Front St,Manhattan,Battery Park City-Lower Manhattan,MN25,1.0
Cliff St & Fulton St,Manhattan,Battery Park City-Lower Manhattan,MN25,1.0
Catherine St & Monroe St,Manhattan,Chinatown,MN27,1.0
Bayard St & Baxter St,Manhattan,Chinatown,MN27,1.0
Allen St & Stanton St,Manhattan,Chinatown,MN27,1.0
Allen St & Rivington St,Manhattan,Chinatown,MN27,1.0
Norfolk St & Broome St,Manhattan,Chinatown,MN27,1.0
Market St & Cherry St,Manhattan,Chinatown,MN27,1.0
St James Pl & Oliver St,Manhattan,Chinatown,MN27,1.0
Division St & Bowery,Manhattan,Chinatown,MN27,1.0
Forsyth St & Canal St,Manhattan,Chinatown,MN27,1.0
Stanton St & Chrystie St,Manhattan,Chinatown,MN27,1.0
Pike St & E Broadway,Manhattan,Chinatown,MN27,1.0
Suffolk St & Stanton St,Manhattan,Chinatown,MN27,1.0
Forsyth St & Broome St,Manhattan,Chinatown,MN27,1.0
St James Pl & Pearl St,Manhattan,Chinatown,MN27,1.0
Allen St & Hester St,Manhattan,Chinatown,MN27,1.0
Rivington St & Chrystie St,Manhattan,Chinatown,MN27,1.0
E 67 St & Park Ave,Manhattan,Upper East Side-Carnegie Hill,MN40,1.0
Lexington Ave & E 63 St,Manhattan,Upper East Side-Carnegie Hill,MN40,1.0
E 68 St & Madison Ave,Manhattan,Upper East Side-Carnegie Hill,MN40,1.0
E 84 St & Park Ave,Manhattan,Upper East Side-Carnegie Hill,MN40,1.0
Madison Ave & E 82 St,Manhattan,Upper East Side-Carnegie Hill,MN40,1.0
3 Ave & E 72 St,Manhattan,Upper East Side-Carnegie Hill,MN40,1.0
E 76 St & Park Ave,Manhattan,Upper East Side-Carnegie Hill,MN40,1.0
E 59 St & Madison Ave,Manhattan,Upper East Side-Carnegie Hill,MN40,1.0
E 91 St & Park Ave,Manhattan,Upper East Side-Carnegie Hill,MN40,1.0
E 72 St & Park Ave,Manhattan,Upper East Side-Carnegie Hill,MN40,1.0
E 81 St & 3 Ave,Manhattan,Upper East Side-Carnegie Hill,MN40,1.0
E 88 St & Park Ave,Manhattan,Upper East Side-Carnegie Hill,MN40,1.0
E 66 St & Madison Ave,Manhattan,Upper East Side-Carnegie Hill,MN40,1.0
E 95 St & 3 Ave,Manhattan,Upper East Side-Carnegie Hill,MN40,1.0
E 81 St & Park Ave,Manhattan,Upper East Side-Carnegie Hill,MN40,1.0
E 77 St & 3 Ave,Manhattan,Upper East Side-Carnegie Hill,MN40,1.0
E 15 St & 3 Ave,Manhattan,Gramercy,MN21,1.0
Lexington Ave & E 24 St,Manhattan,Gramercy,MN21,1.0
E 20 St & Park Ave,Manhattan,Gramercy,MN21,1.0
E 20 St & 2 Ave,Manhattan,Gramercy,MN21,1.0
E 19 St & 3 Ave,Manhattan,Gramercy,MN21,1.0
E 16 St & Irving Pl,Manhattan,Gramercy,MN21,1.0
St. Nicholas Ave & W 126 St,Manhattan,Central Harlem North-Polo Grounds,MN03,1.0
Frederick Douglass Blvd & W 129 St,Manhattan,Central Harlem North-Polo Grounds,MN03,1.0
Lenox Ave & W 130 St,Manhattan,Central Harlem North-Polo Grounds,MN03,1.0
E 128 St & Madison Ave,Manhattan,Central Harlem North-Polo Grounds,MN03,1.0
Avenue D & E 3 St,Manhattan,Lower East Side,MN28,1.0
E 9 St & Avenue C,Manhattan,Lower East Side,MN28,1.0
E 5 St & Avenue C,Manhattan,Lower East Side,MN28,1.0
E 12 St & Avenue B,Manhattan,Lower East Side,MN28,1.0
Clinton St & Grand St,Manhattan,Lower East Side,MN28,1.0
Canal St & Rutgers St,Manhattan,Lower East Side,MN28,1.0
E 2 St & Avenue C,Manhattan,Lower East Side,MN28,1.0
Henry St & Grand St,Manhattan,Lower East Side,MN28,1.0
Bialystoker Pl & Delancey St,Manhattan,Lower East Side,MN28,1.0
Pike St & Monroe St,Manhattan,Lower East Side,MN28,1.0
Avenue D & E 12 St,Manhattan,Lower East Side,MN28,1.0
Madison St & Clinton St,Manhattan,Lower East Side,MN28,1.0
Madison St & Montgomery St,Manhattan,Lower East Side,MN28,1.0
Columbia St & Rivington St,Manhattan,Lower East Side,MN28,1.0
